"","country","ccode","year","month","dates","elecViolence1","l.elecViolence1","elecViolence2","l.elecViolence2","regimetenure","pcgdp","growth","logIMR","lnpop2","logpredict","SPI","lexconst","lpolity2","lpolcomp","tae1","nvio1","tae2","nvio2","political_violence","gov_democracy","gov_interim","logtenure","dem_duration","regav_dem","regav_pcgdp","regav_IMR","regav_growth","gdpdiff","del_reggdp","del_regten","del_regdem","growthdiff","del_reggrow"
"82","Costa Rica",94,1978,2,"2/5/1978","peace",0,"peace",0,46,1710.379395,1.104691982,3.173878431,59.36037445,0.002345643,-0.011855263,7,10,10,1,0,1,0,-0.360058278,1,0,3.850147486,3.375879526,1.065532208,2421.122559,7.734583506,1.104235809,0.727300763,0.092218764,0.117888533,0.019648055,1.011697173,-0.023111226
"83","Costa Rica",94,1978,2,"2/5/1978","peace",0,"peace",0,46,1710.379395,1.104691982,3.173878431,59.36037445,0.002345643,-0.011855263,7,10,10,1,0,1,0,-0.360058278,1,0,3.850147486,3.375879526,1.065532208,2421.122559,7.734583506,1.104235809,0.727300763,0.092218764,0.117888533,0.019648055,1.011697173,-0.023111226
"84","Syria",652,1978,2,"2/8/1978","vio",0,"peace",0,85,1117.973022,1.140539289,3.941581726,81.49701691,0.008329356,0.137461694,1,-9,1,2,0,2,0,-0.357012212,0,0,4.454347134,0,0.34867131,5570.07959,7.501558385,1.090395679,0.194177404,0.085496619,0.093300916,0.004578331,1.068720579,-0.01240141
"85","Paraguay",150,1978,2,"2/12/1978","vio",0,"vio",0,284,860.7365723,1.164164543,3.943521738,64.23943329,0.001543814,0.071007053,1,-8,2,2,0,2,0,-0.360058278,0,0,5.652489185,0,1.065532208,2421.122559,7.734583506,1.104235809,0.326132506,0.092218764,0.117888533,0.019648055,1.079563975,-0.023111226
"86","Paraguay",150,1978,2,"2/12/1978","vio",0,"vio",0,284,860.7365723,1.164164543,3.943521738,64.23943329,0.001543814,0.071007053,1,-8,2,2,0,2,0,-0.360058278,0,0,5.652489185,0,1.065532208,2421.122559,7.734583506,1.104235809,0.326132506,0.092218764,0.117888533,0.019648055,1.079563975,-0.023111226
"87","Colombia",100,1978,2,"2/26/1978","peace",0,"peace",0,43,1254.993896,1.142261624,3.912023067,103.0900269,0.002421789,0.072205136,6,8,9,1,0,1,0,-0.111015975,1,0,3.784189701,3.032546282,1.065532208,2421.122559,7.734583506,1.104235809,0.490503848,0.092218764,0.117888533,0.019648055,1.057621837,-0.023111226
"88","Senegal",433,1978,2,"2/26/1978","vio",0,"peace",0,211,496.9582214,1.084019661,4.577798843,73.06372833,0.003530465,-0.361144404,3,-6,2,1,0,1,0,-0.360058278,0,0,5.356586456,0,0.04442428,720.4065552,6.833700628,1.119550586,0.844043374,0.14054352,0.136627331,-0.0039309,0.97369349,0.007406773
"89","Senegal",433,1978,2,"2/26/1978","vio",0,"peace",0,211,496.9582214,1.084019661,4.577798843,73.06372833,0.003530465,-0.361144404,3,-6,2,1,0,1,0,-0.360058278,0,0,5.356586456,0,0.04442428,720.4065552,6.833700628,1.119550586,0.844043374,0.14054352,0.136627331,-0.0039309,0.97369349,0.007406773
"90","Guatemala",90,1978,3,"3/5/1978","vio",1,"peace",0,45,873.4353638,1.076460004,4.54009819,77.62669373,0.00382979,-0.02184138,3,-3,6,1,0,1,0,-0.20848991,0,0,3.828641415,0,1.067102977,2421.122559,7.734583506,1.104235809,0.339284986,0.092218764,0.115658887,0.019453745,0.978751779,-0.023111226
"91","Guatemala",90,1978,3,"3/5/1978","vio",1,"peace",0,45,873.4353638,1.076460004,4.54009819,77.62669373,0.00382979,-0.02184138,3,-3,6,1,0,1,0,-0.20848991,0,0,3.828641415,0,1.067102977,2421.122559,7.734583506,1.104235809,0.339284986,0.092218764,0.115658887,0.019453745,0.978751779,-0.023111226
"92","France",220,1978,3,"3/12/1978","peace",0,"peace",0,47,9988.439453,1.188989758,2.397895336,118.997406,0.000321377,0.317308059,5,8,10,1,0,1,0,-0.350920111,1,0,3.871201038,3.016351461,2.187112916,7617.135742,7.423103753,1.157065115,1.248596668,0.143842071,0.065567717,0.05384253,1.06381762,0.037540317
"93","El Salvador",92,1978,3,"3/12/1978","vio",1,"vio",1,9,743.520813,1.049334288,4.456670284,70.7534256,0.001092574,0.039668407,3,-6,2,1,2,1,2,-0.347874045,0,0,2.302585125,0,1.067102977,2421.122559,7.734583506,1.104235809,0.31123963,0.092218764,0.115658887,0.019453745,0.943878174,-0.023111226
"94","France",220,1978,3,"3/19/1978","peace",0,"peace",0,47,9988.439453,1.188989758,2.397895336,118.997406,0.000321377,0.317308059,5,8,10,2,0,2,0,-0.350920111,1,0,3.871201038,3.016351461,2.187112916,7617.135742,7.423103753,1.157065115,1.248596668,0.143842071,0.065567717,0.05384253,1.06381762,0.037540317
"95","Philippines",840,1978,4,"4/7/1978","peace",0,"peace",0,149,580.5248413,1.11000216,3.988984108,114.5587234,0.004736374,-0.040524413,1,-9,1,2,0,2,0,-0.226766273,0,0,5.010635376,0,0.819925124,1858.187744,7.166190081,1.114264062,0.299468368,0.033807334,-0.005195299,-0.00051697,1.009025931,0.010012522
"96","Panama",95,1978,5,"5/7/1978","peace",0,"peace",0,116,1569.762451,1.133162022,3.634951115,56.70117569,0.001958199,0.057801409,1,-7,1,1,0,1,0,-0.360058278,0,0,4.762174129,0,1.140819974,2399.114502,7.731978592,1.104629944,0.627209902,0.094824918,0.045227334,0.089696288,1.046125412,-0.02271709
"97","Dominican Republic",42,1978,5,"5/16/1978","peace",0,"peace",0,144,1281.452148,1.029833436,4.222444534,74.27682495,0.005883462,0.090522659,3,-3,6,1,0,1,0,-0.360058278,1,0,4.976733685,0,1.140819974,2399.114502,7.731978592,1.104629944,0.469284058,0.094824918,0.045227334,0.089696288,0.912161052,-0.02271709
"98","Dominican Republic",42,1978,5,"5/16/1978","peace",0,"peace",0,144,1281.452148,1.029833436,4.222444534,74.27682495,0.005883462,0.090522659,3,-3,6,1,0,1,0,-0.360058278,1,0,4.976733685,0,1.140819974,2399.114502,7.731978592,1.104629944,0.469284058,0.094824918,0.045227334,0.089696288,0.912161052,-0.02271709
"99","Cameroon",471,1978,5,"5/28/1978","peace",0,"peace",0,221,638.3919067,1.22016263,4.727387905,77.40132141,0.003534028,-0.012119427,2,-8,1,2,0,2,0,-0.360058278,0,0,5.402677536,0,0.044156784,713.2650146,6.824974196,1.118428565,0.903695703,0.099145487,0.109300233,-0.014825605,1.137889028,0.002161358
"100","Bangladesh",771,1978,6,"6/3/1978","peace",0,"peace",0,32,219.0919189,1.26877737,4.935193062,126.3235321,0.068994261,0.044626231,1,-7,1,1,0,1,0,-0.226766273,0,0,3.496507645,0,0.838947259,1951.609009,7.157233298,1.114381579,0.108860731,0.099318489,0.025786703,0.015481564,1.186855078,0.010130038
"101","Colombia",100,1978,6,"6/4/1978","vio",0,"peace",0,47,1254.993896,1.142261624,3.912023067,103.0900269,0.002458896,0.007396031,6,8,9,2,0,2,0,-0.111015975,1,0,3.871201038,3.048482895,1.074553676,2421.122559,7.734583506,1.104235809,0.490503848,0.092218764,0.022345802,0.021719562,1.057621837,-0.023111226
"102","Peru",135,1978,6,"6/18/1978","vio",0,"vio",0,35,885.2455444,0.893731654,4.448516369,94.21116638,0.005581913,0.112154435,1,-7,1,1,0,1,0,-0.360058278,0,0,3.583518982,0,1.074553676,2421.122559,7.734583506,1.104235809,0.348974258,0.092218764,0.022345802,0.021719562,0.753832459,-0.023111226
"103","Malawi",553,1978,6,"6/29/1978","peace",0,"peace",0,168,271.0367126,1.122102141,5.098646164,75.28591156,0.005917001,-0.136665449,1,-9,1,1,0,1,0,-0.360058278,0,0,5.129898548,0,0.044977344,720.4065552,6.833700628,1.119550586,0.36939168,0.095984772,0.15237315,-0.014174418,1.018882513,0.004390018
"104","Malaysia",820,1978,7,"7/8/1978","peace",0,"peace",0,31,1405.774536,1.178424954,3.360375404,90.01065063,0.001075011,-0.075441022,5,4,6,1,0,1,0,-0.05545225,0,0,3.465735912,0,0.825228383,1906.110962,7.174447119,1.115156091,0.70011884,0.132800579,0.050150216,-0.052706875,1.088134885,0.011770652
"105","Bolivia",145,1978,7,"7/9/1978","peace",0,"peace",0,42.5,603.0405273,1.120931864,4.771531582,72.93135834,0.042760011,0.177383849,1,-7,1,1,0,1,0,-0.360058278,0,1,4.442651272,0,0.980128535,2273.847412,7.713990043,1.101495118,0.26529941,0.051240906,-0.158541426,-0.039371785,1.034115434,-0.029497262
"106","Bolivia",145,1978,7,"7/9/1978","peace",0,"peace",0,42.5,603.0405273,1.120931864,4.771531582,72.93135834,0.042760011,0.177383849,1,-7,1,1,0,1,0,-0.360058278,0,0,4.442651272,0,0.980128535,2273.847412,7.713990043,1.101495118,0.26529941,0.051240906,-0.158541426,-0.039371785,1.034115434,-0.029497262
"107","Bolivia",145,1978,7,"7/9/1978","peace",0,"peace",0,42.5,603.0405273,1.120931864,4.771531582,72.93135834,0.042760011,0.177383849,1,-7,1,1,0,1,0,-0.360058278,0,1,4.442651272,0,0.980128535,2273.847412,7.713990043,1.101495118,0.26529941,0.051240906,-0.158541426,-0.039371785,1.034115434,-0.029497262
"108","Bolivia",145,1978,7,"7/9/1978","peace",0,"peace",0,42.5,603.0405273,1.120931864,4.771531582,72.93135834,0.042760011,0.177383849,1,-7,1,1,0,1,0,-0.360058278,0,0,4.442651272,0,0.980128535,2273.847412,7.713990043,1.101495118,0.26529941,0.051240906,-0.158541426,-0.039371785,1.034115434,-0.029497262
"109","Ecuador",130,1978,7,"7/16/1978","peace",1,"peace",1,31,1555.471313,1.05719161,4.29864502,79.6769104,0.023207072,0.20950296,1,-5,3,1,0,1,0,-0.357012212,0,0,3.465735912,0,0.980128535,2273.847412,7.713990043,1.101495118,0.647784114,0.051240906,-0.158541426,-0.039371785,0.956008613,-0.029497262
"110","Comoros",581,1978,10,"10/22/1978","peace",0,"peace",0,6,369.6856995,1.041442871,4.837867737,32.72459412,0.008523599,0.074853089,3,-4,2,1,0,1,0,-0.360058278,0,0,1.945910096,0,0.045514379,720.4065552,6.833700628,1.119550586,0.534078777,0.106614396,0.081360824,0.001625117,0.934283376,0.006724157
"111","United States of America",2,1978,11,"11/7/1978","peace",0,"peace",0,23,10678.49121,1.105191112,2.624668598,151.9252472,0.000373239,0.009472112,7,10,10,2,0,2,0,-0.347874045,1,0,3.178053856,5.250526905,1.040244035,2309.735107,7.666390995,1.104088562,4.567492485,0.047447596,-0.199743822,-0.020894481,1.012443662,-0.023258472
"112","Albania",339,1978,11,"11/12/1978","peace",0,"peace",0,409,627.6245728,1.061065793,4.290459633,61.6064949,0.002733407,0.00930525,1,-9,1,1,0,1,0,-0.360058278,0,0,6.01615715,0,2.215872839,7617.135742,7.423103753,1.157065115,0.083930284,0.143842071,0.055773441,0.044278253,0.924392521,0.037540317
"113","Brazil",140,1978,11,"11/15/1978","peace",0,"peace",0,57,1155.508301,1.058062196,4.406719208,136.0149994,0.002168011,-0.039318523,1,-4,2,1,0,1,0,-0.360058278,0,0,4.060442924,0,1.040244035,2309.735107,7.666390995,1.104088562,0.476744324,0.047447596,-0.199743822,-0.020894481,1.008144975,-0.023258472
"114","New Zealand",920,1978,11,"11/25/1978","peace",0,"peace",0,36,5868.25,1.16552043,2.602689743,64.78526306,0.000629465,0.229933687,7,10,10,2,0,2,0,-0.360058278,1,0,3.610917807,4.274348736,0.697809803,1814.28894,7.158769898,1.113938252,3.18400836,0.090369828,-0.031957526,-0.100750387,1.079785347,0.008404993
"115","Venezuela",101,1978,12,"12/3/1978","peace",0,"peace",0,58,3574.723633,1.068571568,3.634951115,91.26396942,0.003367104,0.146917879,6,9,10,1,0,1,0,-0.357012212,1,0,4.077537537,3.087247372,1.080496451,2366.61792,7.726115563,1.102889209,1.38658011,0.079709396,-0.121043228,0.017743586,0.957489014,-0.024457825
"116","Venezuela",101,1978,12,"12/3/1978","peace",0,"peace",0,58,3574.723633,1.068571568,3.634951115,91.26396942,0.003367104,0.146917879,6,9,10,1,0,1,0,-0.357012212,1,0,4.077537537,3.087247372,1.080496451,2366.61792,7.726115563,1.102889209,1.38658011,0.079709396,-0.121043228,0.017743586,0.957489014,-0.024457825
"117","Comoros",581,1978,12,"12/8/1978","peace",0,"peace",0,8,369.6856995,1.041442871,4.837867737,32.72459412,0.00891431,0.08055424,3,-4,2,2,0,2,0,-0.360058278,0,0,2.197224617,0,0.045777168,720.4065552,6.833700628,1.119550586,0.534078777,0.106614396,0.078993969,0.00160044,0.934283376,0.006724157
"118","Zambia",551,1978,12,"12/12/1978","vio",0,"vio",0,171,581.3306274,1.08782506,4.557029724,73.89298248,0.005579121,-0.297529563,1,-9,1,1,0,1,0,-0.357012212,0,0,5.147494316,0,0.045777168,720.4065552,6.833700628,1.119550586,0.784683824,0.106614396,0.078993969,0.00160044,0.978247166,0.006724157
"119","Zambia",551,1978,12,"12/12/1978","vio",0,"vio",0,171,581.3306274,1.08782506,4.557029724,73.89298248,0.005579121,-0.297529563,1,-9,1,1,0,1,0,-0.357012212,0,0,5.147494316,0,0.045777168,720.4065552,6.833700628,1.119550586,0.784683824,0.106614396,0.078993969,0.00160044,0.978247166,0.006724157
"120","South Korea",732,1978,12,"12/12/1978","peace",0,"peace",0,210,1428.17395,1.260825038,2.734367371,110.2790833,0.000926921,0.088458645,1,-8,2,1,0,1,0,-0.360058278,0,0,5.351858139,0,0.820478649,2072.214844,7.22725376,1.123079505,0.674871624,0.214565963,-0.068685047,-0.011429989,1.177663207,0.018827965
"121","Comoros",581,1978,12,"12/15/1978","peace",0,"peace",0,8,369.6856995,1.041442871,4.837867737,32.72459412,0.00891431,0.08055424,3,-4,2,3,0,3,0,-0.360058278,0,0,2.197224617,0,0.045777168,720.4065552,6.833700628,1.119550586,0.534078777,0.106614396,0.078993969,0.00160044,0.934283376,0.006724157
"122","Belgium",211,1978,12,"12/17/1978","peace",0,"peace",0,3,10307.28418,1.18166995,2.602689743,84.52883148,9.61e-05,-0.128650643,7,10,10,2,0,2,0,-0.360058278,1,0,1.386294365,4.076124191,2.219185022,7617.135742,7.423103753,1.157065115,1.322772861,0.114073612,0.014918423,-0.041260019,1.055303812,0.036288105
"123","Rwanda",517,1978,12,"12/24/1978","peace",0,"peace",0,66,215.5802765,1.146485567,4.976043701,72.0202713,0.019987578,-0.048004702,1,-7,1,1,0,1,0,-0.360058278,0,0,4.204692841,0,0.045777168,720.4065552,6.833700628,1.119550586,0.290069133,0.106614396,0.078993969,0.00160044,1.048285842,0.006724157
"124","Algeria",615,1979,2,"2/7/1979","peace",0,"peace",0,2,1902.261353,1.183893323,4.680277824,96.11839294,0.023449974,0.032121147,1,-9,1,3,0,3,0,-0.360058278,0,0,1.386294365,0,0.333521658,6492.750977,7.529621795,1.195988834,0.28273955,0.164054915,-0.222749949,-0.015149651,1.023467898,0.105593152
"125","Haiti",41,1979,2,"2/11/1979","vio",0,"vio",0,95,242.286499,1.074729204,4.886582851,73.41519928,0.002704696,-0.103885919,1,-9,2,1,0,1,0,-0.360058278,0,0,4.564348221,0,1.069887825,2705.479248,7.688794528,1.142196209,0.076830961,0.105385907,-0.159584969,0.004355617,0.950938463,0.037960399
"126","Bangladesh",771,1979,2,"2/18/1979","peace",0,"peace",0,40,245.6499481,1.121218681,4.916324615,126.9872437,0.020390959,0.176997401,2,-4,3,2,0,2,0,-0.226766273,0,0,3.713572025,0,0.717506597,2193.906738,7.230699061,1.12354591,0.110333487,0.113673553,-0.149518147,-0.116386399,1.014076233,0.009164331
"127","Spain",230,1979,3,"3/1/1979","peace",0,"peace",0,33,5724.722168,1.258272529,2.821378946,110.7543564,0.003968312,-0.228102203,7,9,9,1,0,1,0,0.029102797,1,0,3.526360512,1.299283028,2.228408158,8873.051758,7.22377069,1.159220456,0.640284061,0.145481303,0.052240055,0.041295242,1.140947223,0.002155341
"128","Finland",375,1979,3,"3/18/1979","peace",0,"peace",0,277,8629.080078,1.183324695,2.028148174,71.72058105,2.82e-05,0.210411164,7,10,10,3,0,3,0,-0.360058278,1,0,5.627621174,3.560098648,2.228408158,8873.051758,7.22377069,1.159220456,1.054924488,0.145481303,0.052240055,0.041295242,1.055268407,0.002155341
"129","Zimbabwe",552,1979,4,"4/10/1979","vio",0,"vio",0,162,659.4259033,1.12913835,4.220977306,78.4706955,0.023177069,0.061133877,7,4,2,2,0,2,0,5.193984509,0,0,5.09375,0,0.044247096,816.6487427,6.944353787,1.118916847,1.100631952,0.122559622,-0.048447017,-0.000455779,1.02975142,-0.000633738
"130","Zimbabwe",552,1979,4,"4/17/1979","vio",0,"vio",0,162,659.4259033,1.12913835,4.220977306,78.4706955,0.023177069,0.061133877,7,4,2,1,1,1,1,5.193984509,0,0,5.09375,0,0.044247096,816.6487427,6.944353787,1.118916847,1.100631952,0.122559622,-0.048447017,-0.000455779,1.02975142,-0.000633738
"131","Thailand",800,1979,4,"4/22/1979","vio",1,"peace",0,18,633.3972778,1.103750229,3.889777422,115.4993591,0.024837608,0.076853364,3,2,7,1,2,3,0,-0.138430521,0,0,2.944438934,0,0.722192886,2193.906738,7.230699061,1.12354591,0.28297776,0.179184705,-0.049454194,-0.097732238,0.993179142,0.009281848
"132","Ecuador",130,1979,4,"4/29/1979","peace",0,"peace",0,41,1765.667603,1.135133505,4.261270523,80.17899323,0.025242575,0.534198382,1,-5,3,2,0,2,0,-0.353966177,1,0,3.737669706,0,1.048027316,2705.479248,7.688794528,1.142196209,0.630590081,0.105385907,-0.232234448,-0.020632911,1.014049172,0.037960399
"133","Ecuador",130,1979,4,"4/29/1979","vio",0,"vio",0,41,1765.667603,1.135133505,4.261270523,80.17899323,0.025242575,0.534198382,1,-5,3,2,0,2,0,-0.353966177,1,0,3.737669706,0,1.048027316,2705.479248,7.688794528,1.142196209,0.630590081,0.105385907,-0.232234448,-0.020632911,1.014049172,0.037960399
"134","United Kingdom",200,1979,5,"5/3/1979","peace",0,"peace",0,19.5,8680.946289,1.244464755,2.541601896,119.6486816,0.000194358,0.014091137,7,10,10,1,0,1,0,0.019964617,1,0,3.663561583,4.224397659,2.311205993,8857.241211,7.178290006,1.164865114,0.942878246,0.165031046,0.075782612,0.116480328,1.120999098,0.007799998
"135","Austria",305,1979,5,"5/6/1979","peace",0,"peace",0,110,9740.929688,1.16130352,2.681021452,79.75030518,0.000117144,0.069125108,7,10,10,2,0,2,0,-0.360058278,1,0,4.709530354,3.202068806,2.311205993,8857.241211,7.178290006,1.164865114,1.091739058,0.165031046,0.075782612,0.116480328,1.024638414,0.007799998
"136","Canada",20,1979,5,"5/22/1979","peace",0,"peace",0,134,10132.1709,1.092535377,2.397895336,101.9340439,0.000728992,0.011716249,7,10,10,1,0,1,0,-0.360058278,1,0,4.905274868,3.879844189,1.055540611,2705.479248,7.688794528,1.142196209,3.74894619,0.102779754,-0.1585695,-0.08527936,0.963709474,0.037566267
"137","Italy",325,1979,6,"6/3/1979","vio",0,"peace",0,36,7309.125488,1.200098872,2.714694738,119.5512085,7.17e-05,-0.078729282,7,10,10,2,0,2,0,-0.280860722,1,0,3.610917807,3.540959358,2.237609771,8873.051758,7.22377069,1.159220456,0.797472,0.145481303,0.05005556,0.039192583,1.074799538,0.002155341
"138","Egypt",651,1979,6,"6/7/1979","peace",0,"peace",0,106,487.5521851,1.161209583,4.787491798,114.2780685,0.005800947,-0.031058217,3,-6,2,4,0,4,0,-0.353966177,0,0,4.672828674,0,0.354592604,6725.600586,7.664081907,1.19435458,0.069519281,0.230628118,-0.195215166,0.019195324,0.994439483,0.103631191
"139","Egypt",651,1979,6,"6/14/1979","peace",0,"peace",0,106,487.5521851,1.161209583,4.787491798,114.2780685,0.005800947,-0.031058217,3,-6,2,5,0,5,0,-0.353966177,0,0,4.672828674,0,0.354592604,6725.600586,7.664081907,1.19435458,0.069519281,0.230628118,-0.195215166,0.019195324,0.994439483,0.103631191
"140","Mali",432,1979,6,"6/19/1979","peace",0,"peace",0,128,279.5184631,1.226334691,5.104732513,78.65686798,0.012035992,-0.006044181,1,-7,1,1,0,1,0,-0.360058278,0,0,4.85981226,0,0.043447604,877.1415405,6.887442623,1.117942622,0.30177483,0.167163014,-0.1536154,-0.00152974,1.146154046,-0.001607964
"141","Mali",432,1979,6,"6/19/1979","peace",0,"peace",0,128,279.5184631,1.226334691,5.104732513,78.65686798,0.012035992,-0.006044181,1,-7,1,1,0,1,0,-0.360058278,0,0,4.85981226,0,0.043447604,877.1415405,6.887442623,1.117942622,0.30177483,0.167163014,-0.1536154,-0.00152974,1.146154046,-0.001607964
"142","Bolivia",145,1979,7,"7/1/1979","peace",0,"peace",0,9,681.2468872,1.129686713,4.745801449,73.32581329,0.103486396,0.306071662,2,-4,3,2,0,2,0,-0.360058278,0,1,2.302585125,0,1.025917707,2590.845947,7.708651416,1.12914649,0.267972499,0.124246724,-0.063512847,0.045789171,1.019257545,0.027651371
"143","Bolivia",145,1979,7,"7/1/1979","peace",0,"peace",0,9,681.2468872,1.129686713,4.745801449,73.32581329,0.103486396,0.306071662,2,-4,3,2,0,2,0,-0.360058278,0,1,2.302585125,0,1.025917707,2590.845947,7.708651416,1.12914649,0.267972499,0.124246724,-0.063512847,0.045789171,1.019257545,0.027651371
"144","Mexico",70,1979,7,"7/1/1979","peace",0,"peace",0,32,2559.909424,1.225432515,4.069026947,123.5373917,0.000416701,0.06132436,3,-3,6,2,0,2,0,-0.338735849,0,0,3.496507645,0,1.025917707,2590.845947,7.708651416,1.12914649,0.961832643,0.124246724,-0.063512847,0.045789171,1.171335578,0.027651371
"145","Congo",484,1979,7,"7/8/1979","peace",0,"peace",0,6,1002.434082,1.258739829,4.287715912,55.74181747,0.022563091,0.207471918,3,-7,1,1,0,1,0,-0.360058278,0,0,1.945910096,0,0.04661895,822.7243652,6.932529179,1.128578501,1.204869151,0.070107669,-0.075249776,0.003437466,1.171925068,0.01143183
"146","Iran",630,1979,8,"8/3/1979","vio",0,"peace",0,7,2494.132568,1.106180429,4.427238941,110.7775879,0.005221421,0.169934013,1,-10,1,2,0,2,0,1.001530647,0,0,2.079441547,0,0.355408626,6725.600586,7.664081907,1.19435458,0.351934105,0.177332431,-0.259652257,0.004141963,0.937018931,0.103958905
"147","Sweden",380,1979,9,"9/16/1979","peace",0,"peace",0,12,14721.3623,1.150369883,2.001480103,81.42320251,0.000467616,0.017879608,7,10,10,2,0,2,0,-0.360058278,1,0,2.564949274,4.121743679,2.246433865,8873.051758,7.22377069,1.159220456,1.628972054,0.145481303,0.048138343,0.037355788,1.016896963,0.002155341
