"","country","ccode","year","month","dates","elecViolence1","l.elecViolence1","elecViolence2","l.elecViolence2","anticipation","regimetenure","lastelection","pcgdp","growth","logIMR","lnpop2","logpredict","SPI","lexconst","lpolity2","lpolcomp","tae1","nvio1","tae2","nvio2","political_violence"
"854","Norway",385,2001,9,"9/10/2001","peace",0,"peace",0,1,19,0,38504.48047,1.011487603,1.335001111,70.81474304,7.5e-05,-0.207851305,7,10,10,7,0,7,0,-0.360058277845383
"855","Norway",385,2005,9,"9/12/2005","peace",0,"peace",0,1,48,0,66643.39063,1.160133481,1.163150787,71.21807861,3.99e-05,0.569139269,7,10,10,8,0,8,0,-0.360058277845383
"856","Norway",385,2009,9,"9/14/2009","peace",0,"peace",0,1,48,0,79786.85156,0.826809287,0.993251801,71.97209167,0.000474089,-0.282132389,7,10,10,9,0,9,0,-0.360058277845383
"857","Norway",385,2013,9,"9/9/2013","peace",0,"peace",0,1,96,0,102573.6719,1.013880849,0.832909107,73.40700968,0.000230087,-0.783977241,7,10,10,10,0,10,0,-0.360058277845383
"858","Norway",385,2017,9,"9/11/2017","peace",0,"peace",0,1,48,0,73615.14844,1.043400526,0.693147182,74.17397679,0.000338133,0.177382183,7,10,10,11,0,11,0,-0.360058277845383
"859","Denmark",390,1975,1,"1/9/1975","peace",0,"peace",0,1,14,0,8431.295898,1.154149771,2.332144022,72.75006104,0.001188975,-0.033005253,7,10,10,1,0,1,0,-0.360058277845383
"860","Denmark",390,1984,1,"1/10/1984","peace",0,"peace",0,1,17,0,11563.58008,0.975506842,2.079441547,72.93539429,7.77e-05,-0.44954224,7,10,10,5,0,5,0,-0.360058277845383
"861","Denmark",390,1979,10,"10/23/1979","peace",0,"peace",0,1,57,0,13578.52344,1.139028311,2.151762247,72.94216919,3.14e-05,-0.094187137,7,10,10,3,0,3,0,-0.360058277845383
"862","Denmark",390,2001,11,"11/20/2001","peace",0,"peace",0,1,54,0,30812.05078,1.000246406,1.504077435,73.72228241,7.36e-05,-0.142110402,7,10,10,11,0,11,0,-0.360058277845383
"863","Denmark",390,2007,11,"11/13/2007","peace",0,"peace",0,1,73,0,58655.28906,1.125021458,1.308332801,74.08144379,4.58e-05,0.896529881,7,10,10,13,0,13,0,-0.360058277845383
"864","Denmark",390,1981,12,"12/8/1981","peace",0,"peace",0,1,83,0,12079.01953,0.869683087,2.079441547,72.96564484,0.000433279,0.071992819,7,10,10,4,0,4,0,-0.360058277845383
"865","Denmark",390,1990,12,"12/12/1990","peace",0,"peace",0,1,100,0,26922.43945,1.228308201,1.987874389,73.02050018,0.001559907,-0.168721193,7,10,10,8,0,8,0,-0.360058277845383
"866","Denmark",390,1977,2,"2/15/1977","peace",0,"peace",0,1,25,0,10159.05762,1.103164315,2.219203472,72.86734009,0.000118174,-0.016780979,7,10,10,2,0,2,0,-0.360058277845383
"867","Denmark",390,2005,2,"2/8/2005","peace",0,"peace",0,1,40,0,48893.25,1.050423384,1.4109869,73.92443085,4.24e-05,0.890662863,7,10,10,12,0,12,0,-0.360058277845383
"868","Denmark",390,1998,3,"3/11/1998","peace",0,"peace",0,1,63,0,33429.55078,1.01605618,1.568615913,73.54064941,6.81e-05,0.38606189,7,10,10,10,0,10,0,-0.360058277845383
"869","Denmark",390,1988,5,"5/10/1988","peace",0,"peace",0,1,69,0,22531.23047,1.055150509,2.066862822,72.95748138,0.000182584,-1.098472288,7,10,10,7,0,7,0,-0.360058277845383
"870","Denmark",390,2015,6,"6/18/2015","peace",0,"peace",0,1,45,0,53237.28125,0.850358367,1.064710736,75.16372542,0.000316784,2.670001853,7,10,10,15,0,15,0,-0.360058277845383
"871","Denmark",390,1987,9,"9/8/1987","peace",0,"peace",0,1,61,0,21353.57031,1.240036845,2.079441547,72.93997192,0.000699327,-0.396297402,7,10,10,6,0,6,0,-0.360058277845383
"872","Denmark",390,1994,9,"9/21/1994","peace",0,"peace",0,1,21,0,30054.14063,1.087206602,1.740466118,73.25517273,8.4e-05,-0.63587642,7,10,10,9,0,9,0,-0.360058277845383
"873","Denmark",390,2011,9,"9/15/2011","peace",0,"peace",0,1,30,0,61413.55859,1.062836051,1.163150787,74.40432739,4.86e-05,-0.342291982,7,10,10,14,0,14,0,-0.360058277845383
"874","Cuba",40,1998,1,"1/11/1998","vio",1,"vio",1,1,469,0,2377.657715,1.025891542,1.987874389,86.7921524,0.000263707,-0.271111093,1,-7,1,1,1,1,1,-0.357012212276459
"875","Cuba",40,2003,1,"1/19/2003","vio",1,"vio",1,1,529,0,3280.294922,1.066730499,1.722766638,86.95743561,0.001127864,0.751255749,1,-7,1,1,2,1,2,-0.360058277845383
"876","Cuba",40,2008,1,"1/20/2008","peace",1,"peace",1,1,589,0,5271.006348,1.045322061,1.54756248,86.9923172,0.000323639,1.276656287,3,-7,1,1,3,1,3,-0.357012212276459
"877","Cuba",40,1993,2,"2/24/1993","vio",1,"vio",1,1,410,0,1977.444092,1.023042202,2.174751759,86.43378448,0.003867089,0.173661868,1,-7,1,1,0,1,0,-0.350920110940933
"878","Cuba",40,2013,2,"2/3/2013","peace",0,"peace",0,1,61,0,6789.849609,1.052990913,1.481604576,87.85665364,0.000686153,0.907809563,3,-7,1,2,3,2,3,-0.360058277845383
"879","Cuba",40,2018,3,"3/11/2018","peace",0,"peace",0,1,122,0,0.000155239,1.054596782,1.386294365,90.01788968,0.000804922,0.031857975,3,-7,1,3,3,3,3,-0.360058277845383
"880","Cape Verde",402,2016,10,"10/2/2016","peace",0,"peace",0,0,7,2.079441547,0.000324307,0.998924255,3.030133724,45.40425427,0.001132286,0.108404982,7,10,10,5,0,5,0,-0.360058277845383
"881","Cape Verde",402,2011,2,"2/6/2011","peace",0,"peace",0,1,121,0,3288.166748,1.099141359,3.131136894,38.66057587,0.000713683,-0.709605588,7,10,10,1,0,1,0,-0.360058277845383
"882","Cape Verde",402,2016,3,"3/20/2016","peace",0,"peace",0,1,182,0,0.000324307,0.998924255,3.030133724,45.40425427,0.004316338,-0.015665612,7,10,10,4,0,4,0,-0.360058277845383
"883","Cape Verde",402,2011,8,"8/7/2011","peace",0,"peace",0,0,127,1.945910096,3288.166748,1.099141359,3.131136894,38.66057587,0.000311785,-0.684519691,7,10,10,2,0,2,0,-0.360058277845383
"884","Cape Verde",402,2011,8,"8/21/2011","peace",0,"peace",0,0,127,1.945910096,3288.166748,1.099141359,3.131136894,38.66057587,0.000311785,-0.684519691,7,10,10,3,0,3,0,-0.360058277845383
"885","Guinea-Bissau",404,2008,11,"11/16/2008","peace",0,"peace",0,0,38,3.713572025,572.3439941,1.21955657,4.380775928,53.03620529,0.003562962,1.316724945,6,6,7,6,0,6,0,-0.360058277845383
"886","Guinea-Bissau",404,2004,3,"3/28/2004","peace",0,"peace",0,0,7,3.931825638,382.3770142,1.089936614,4.54009819,51.86555862,0.024680592,1.932256766,2,-1,7,3,0,3,0,-0.357012212276459
"887","Guinea-Bissau",404,2012,3,"3/18/2012","vio",0,"peace",0,1,3,0,599.6430054,0.880204737,4.210645199,54.45396423,0.021524478,-0.861198994,6,6,8,9,0,9,0,-0.360058277845383
"888","Guinea-Bissau",404,2014,4,"4/13/2014","vio",1,"peace",0,1,24,0,662.382019,0.986954987,4.133565426,55.8024499,0.022331953,-0.061006221,6,6,8,1,1,10,0,-0.360058277845383
"889","Guinea-Bissau",404,2014,5,"5/18/2014","peace",1,"peace",0,1,25,0,662.382019,0.986954987,4.133565426,55.8024499,0.034669977,0.16925028,6,6,8,1,2,10,0,-0.360058277845383
"890","Guinea-Bissau",404,2005,6,"6/19/2005","peace",0,"peace",0,1,22,0,413.5100098,1.081419587,4.500920296,52.15163803,0.02982579,0.141919352,2,-1,7,4,0,4,0,-0.360058277845383
"891","Guinea-Bissau",404,2009,6,"6/28/2009","peace",0,"peace",0,1,4,0,533.8640137,0.932767749,4.338596821,53.33747101,0.021143723,1.059251671,6,6,7,7,0,7,0,-0.360058277845383
"892","Guinea-Bissau",404,1994,7,"7/3/1994","peace",0,"peace",0,1,165,0,394.0440063,1.116477609,4.826712608,49.09378052,0.008517548,-0.397672255,3,-6,2,1,0,1,0,-0.360058277845383
"893","Guinea-Bissau",404,1994,7,"7/3/1994","peace",0,"peace",0,1,165,0,394.0440063,1.116477609,4.826712608,49.09378052,0.008517548,-0.397672255,3,-6,2,1,0,1,0,-0.360058277845383
"894","Guinea-Bissau",404,2005,7,"7/24/2005","peace",0,"peace",0,1,23,0,413.5100098,1.081419587,4.500920296,52.15163803,0.03096441,0.176544789,2,-1,7,5,0,5,0,-0.360058277845383
"895","Guinea-Bissau",404,2009,7,"7/26/2009","peace",0,"peace",0,1,5,0,533.8640137,0.932767749,4.338596821,53.33747101,0.021916179,0.852038546,6,6,7,8,0,8,0,-0.360058277845383
"896","Guinea-Bissau",404,1994,8,"8/7/1994","peace",0,"peace",0,1,166,0,394.0440063,1.116477609,4.826712608,49.09378052,0.008670663,-0.460148723,3,-6,2,2,0,2,0,-0.360058277845383
"897","Haiti",41,1991,1,"1/20/1991","vio",1,"peace",0,0,11,0.693147182,123.0019989,0.880529225,4.589040756,77.41812134,0.025933987,-0.721849399,6,7,7,1,4,2,3,-0.320054680109024
"898","Haiti",41,1986,10,"10/19/1986","vio",1,"vio",1,0.166666672,9,2.77258873,393.1319885,1.09139359,4.714024544,75.62638855,0.003121223,0.712348923,1,-9,2,1,2,1,2,-0.360058277845383
"899","Haiti",41,2015,10,"10/25/2015","vio",1,"peace",0,1,54,0,809.6719971,0.975613058,3.955082417,86.38635401,0.001461744,-1.625068375,1,0,1,1,7,8,3,-0.360058277845383
"900","Haiti",41,2010,11,"11/28/2010","vio",1,"peace",0,1,55,0,662.0130005,0.990634084,4.448516369,84.98818207,0.002142646,0.116653795,6,5,6,1,6,7,3,-0.360058277845383
"901","Haiti",41,2010,11,"11/28/2010","vio",1,"peace",0,1,55,0,662.0130005,0.990634084,4.448516369,84.98818207,0.002142646,0.116653795,6,5,6,1,6,7,3,-0.360058277845383
"902","Haiti",41,2016,11,"11/20/2016","vio",1,"peace",0,1,10,0,758.8280029,0.937204182,3.955082417,86.61927564,0.004573814,0.12859307,1,5,1,1,8,9,3,-0.360058277845383
"903","Haiti",41,2016,11,"11/20/2016","vio",1,"peace",0,1,10,0,758.8280029,0.937204182,3.955082417,86.61927564,0.004573814,0.12859307,1,5,1,1,9,9,3,-0.360058277845383
"904","Haiti",41,1990,12,"12/16/1990","vio",1,"peace",1,1,10,0,139.6909943,1.247207642,4.615120411,77.04547882,0.054482382,-0.542881136,1,-6,2,1,3,1,3,-0.217050403356552
"905","Haiti",41,1990,12,"12/16/1990","vio",1,"peace",0,1,10,0,139.6909943,1.247207642,4.615120411,77.04547882,0.054482382,-0.542881136,1,-6,2,1,3,1,3,-0.217050403356552
"906","Haiti",41,1995,12,"12/17/1995","peace",0,"peace",0,1,15,0,359.7590027,1.555586815,4.475061417,78.84008789,0.008668372,-1.069143036,6,7,7,3,5,5,3,-0.0861448273062706
"907","Haiti",41,1979,2,"2/11/1979","vio",0,"vio",0,0,95,4.584967613,242.286499,1.074729204,4.886582851,73.41519928,0.002704696,-0.103885919,1,-9,2,1,0,1,0,-0.360058277845383
"908","Haiti",41,1984,2,"2/12/1984","vio",1,"vio",1,0,155,5.062594891,330.2369995,1.088454247,4.763028145,74.95792389,0.002161996,0.679021949,1,-9,2,1,1,1,1,-0.344827979803085
"909","Haiti",41,1997,4,"4/6/1997","vio",0,"peace",0,0,15,2.833213329,411.6059875,1.127715468,4.411585331,79.59716797,0.006178079,0.13901629,7,7,7,4,5,6,3,-0.317413449287415
"910","Haiti",41,1995,6,"6/25/1995","peace",1,"peace",0,0.142857149,9,4.007333279,359.7590027,1.555586815,4.475061417,78.84008789,0.012265556,-1.312238705,6,7,7,1,5,3,3,-0.0861448273062706
"911","Haiti",41,1995,9,"9/17/1995","peace",0,"peace",0,0.25,12,4.060442924,359.7590027,1.555586815,4.475061417,78.84008789,0.010893955,-0.769247552,6,7,7,2,5,4,3,-0.0861448273062706
"912","Equatorial Guinea",411,1993,11,"11/21/1993","vio",1,"vio",1,0,172,3.218875885,431.3150024,0.976329446,4.794136524,36.33229828,0.006104681,0.169066195,1,-7,1,1,3,1,3,-0.357012212276459
"913","Equatorial Guinea",411,2009,11,"11/29/2009","vio",1,"vio",1,1,364,0,22202.51953,0.739741206,4.396915436,42.57830811,0.004812278,-1.273264678,2,-5,2,1,9,1,9,-0.360058277845383
"914","Equatorial Guinea",411,2017,11,"11/12/2017","vio",1,"vio",1,0,460,2.995732307,11948.11035,0.963603854,4.222444534,47.77809319,0.000993434,0.207082302,1,-6,2,1,12,1,12,-0.360058277845383
"915","Equatorial Guinea",411,2002,12,"12/15/2002","vio",1,"vio",1,1,281,0,4294.279785,1.198839664,4.602165699,39.93914795,0.004030873,1.46988023,2,-5,2,1,6,1,6,-0.360058277845383
"916","Equatorial Guinea",411,1996,2,"2/25/1996","vio",1,"vio",1,1,199,0,667.5419922,1.58647716,4.738826752,37.54708862,0.003137651,-0.118116525,2,-5,2,1,4,1,4,-0.360058277845383
